,A,B,C,D,E,F
29,-2.0,13.586526814667899,-0.2896290495909187,-0.4155898698197489,-1.5929516943142805,1.3757515781642744
30,-2.0,0.20891327422737016,1.9310709992620634,1.100853744498529,-2.582703328494128,4.413670053337826
31,-2.0,1.4743872071617277,-0.21784422527979594,-0.459784101277934,-2.024597919552101,1.7286203055678708
32,-2.0,3.766785134729515,-0.15476719044383883,-0.034296042064462684,-0.6416585632585022,0.6438940662156054
33,-2.0,2.732499223838214,1.60134832249176,-4.884975731192142,-1.315419872337685,2.80377400388199
34,-2.0,0.006427570822917796,-0.29885320352907596,0.21794729319797512,-1.0826493036327456,0.9479148776587916
35,-2.0,0.5663525973718649,0.4117378263841349,-3.703111742005029,0.6454148358975075,-0.42345414568168005
36,-2.0,6.0411823261891575,0.032053706689255744,-0.3739510967466798,1.1117548961067623,-1.3215390096991253
37,-2.0,1.9858140871442158,2.152142712712513,-5.049495555153395,-2.112634664606111,4.3266140021036295
38,-2.0,1.7735372820529407,0.4012973931693385,1.9776053539225784,-2.2540890703000582,2.461767466621894
39,-2.0,15.06775812351555,0.06843568899290575,-0.39028390447427874,-1.967776014886176,2.6008132329938594
40,-2.0,5.995587725399183,0.5030098837713237,1.550553960964376,-1.279825149017141,2.1356210615985978
41,-2.0,4.121234335443121,0.1587910306680036,-0.25852193165240556,-0.02213866175167356,0.28021045543672873
42,-2.0,9.09263367400279,-0.42695919415697814,-2.3935119213856844,-0.09166909852488214,-0.7185578795102245
43,-2.0,10.677055484460869,-0.21272304569819026,-12.612326683183497,-1.9065810455493728,1.906505281532942
44,-2.0,0.3848844441124699,0.2710196156554695,1.6361753464824202,-1.2890382291545062,1.8603207941756803
45,-2.0,9.63311353221865,0.6888448726111949,-2.6197113152414153,-0.9600588487773059,1.983214341117618
46,-2.0,0.11333528700720925,2.1537718346106227,1.2209582396749254,-1.1879530018305693,3.6277221051807595
47,-2.0,4.966187057058513,0.13509970106796718,-0.17606774316813545,-0.6816605681289166,0.5166648114642246
48,-2.0,0.017172117395239907,2.24500382941407,1.5850490936481578,-2.0698563408126005,4.1077448517525585
49,-2.0,0.08481920670520593,0.588291451759985,-3.37112921105796,-0.072643469919353,0.24523566620941745
50,-2.0,0.43984008281361925,0.2514930297745353,1.9386124883390108,-1.7529694315167506,2.3780813223308837
51,-2.0,3.7863697172980544,0.6098595146397136,1.1443685117780005,-2.1429431348897396,2.540201609906542
52,-2.0,21.774576363670956,0.47513981918387105,0.7415099186187883,-2.336477736327453,2.559616147434795
53,-2.0,5.299156259856857,1.857227616246906,-2.4364258375575156,0.6620288371429331,1.5108950901721236
54,-2.0,0.7157749381329247,0.2266097781025751,-2.404901794795398,-0.9758507878713768,0.8322971914170387
55,-2.0,1.6164385370816212,0.1885411288109129,0.537571722414772,-0.3554513397165666,0.6960910848211774
56,-2.0,12.942945545241379,0.44040361950458057,-1.0865339082600294,-1.15865988475946,1.725481710803422
57,-2.0,11.221158731984817,2.0192828673468317,-5.382649805333161,1.9059152899673608,-0.042404079377514614
58,-2.0,9.411451112036744,-0.5032397844257058,-2.1956694506414944,-1.9412436732507703,1.2745526179922904
59,-2.0,2.041055330032428,0.0628267635347384,-2.4356854727837196,-1.0718652553391754,1.3078946223571033
60,-2.0,0.46693731128813265,-1.1954651760270616,0.6773458732164255,-1.5375897835823649,0.7971383414400506
61,-2.0,2.2062046760279546,-0.03344038163312522,-6.392457126199629,-1.3243416085809798,1.1667196110193498
62,-2.0,0.06176328076257801,-0.6537613865884697,-0.6101046008764452,-2.280040511566118,1.1299376603979907
63,-2.0,7.547981196677751,1.0012652867223963,-14.512355423117764,-0.6713576876234346,2.1119590874728056
64,-2.0,7.9703121170459355,-0.8817032337245894,0.5845514539819632,-0.8304884338328551,0.34439614361214277
65,-2.0,10.993316152931948,-0.16900296275189589,-0.7254961104775228,-1.9468375411630405,1.9463481207357243
66,-2.0,0.16231427475089474,-1.3298966136341748,0.7199939729246219,-1.66303937522988,-0.09979062338461792
67,-2.0,9.976861054538803,2.809221519507435,-1.0861595501260373,-1.4292086181269328,3.918539078696343
68,-2.0,2.9089565140152525,2.2867929394952173,-7.744640020824493,-1.2299363392404143,3.2791090910894383
69,-2.0,0.00010549310638243219,0.38063009242536205,-0.0877991379375771,-0.6211070592389245,0.7838230103637296
70,-2.0,0.6976282507913619,1.6785799812277469,-4.357835497555705,-1.9812057132167031,3.570209187976088
71,-2.0,0.5162290748043513,-0.006604238891752462,0.42793391535183867,-1.5713546904151219,1.5986284682558858
72,-2.0,5.053841886930381,0.024425587108969197,-3.1641126047340946,2.1999794947356683,-2.2336180329450914
73,-2.0,0.14216402954844887,-2.896771758046365,-1.1564089313881216,-1.8213344120452408,-1.1914779491872107
74,-2.0,1.3614822148828913,-0.28895974085410997,-1.28499805551742,-0.4239649201076342,0.3200159283190096
75,-2.0,13.196850954664175,-0.19953558581595626,-4.34413592081207,-1.8316851789566013,1.9349532020298863
76,-2.0,0.07822690894359842,-0.0172901087580243,-3.1405200231640844,0.6439001163153929,-0.6638023380811947
77,-2.0,11.780936432295707,-1.5556459031683472,1.251228081241676,-0.27104437083564936,-0.9808092914501736
78,-2.0,7.249818100468,-0.1694991859911207,-0.4453848604248103,-1.0747396188327913,0.9758391524123998
79,-2.0,4.934603785738476,1.2956863935578313,1.7168892453832547,-1.950807741982882,3.782695699994056
80,-2.0,3.099285988204689,0.16022729234336225,-0.27096364268444995,-1.1794788634003086,1.4300418894509868
81,-2.0,2.823224425406692,-1.1080236817011648,0.789834626909643,-0.5160279064097486,-1.063947297054806
82,-2.0,3.432010758103985,1.2099756930163668,-7.168027209430396,-0.2523424330743972,1.337493847807244
83,-2.0,0.38315937050349147,-1.382877358099409,1.2137681794338493,-2.108626826558359,0.9645273988623756
84,-2.0,0.015086231757611155,0.37137224050551826,-0.6037234753209102,-1.6866379538121317,2.0943994542097495
85,-2.0,0.07699855746397162,0.5981935767960108,0.33618549919192264,-1.5124864996189449,2.4662821529664756
86,-2.0,0.379336518261726,-0.9950597271024145,1.4568126687955762,-2.0047654043453877,0.9110291461125469
87,-2.0,0.23542864110497877,-1.1878057860413447,1.1880609444477053,-2.064258932202969,0.41395176247762155
88,-2.0,0.6618629549283934,-0.11908487194212249,-3.168184802535423,-0.6787054167996063,0.7666335642709903
89,-2.0,3.353563422960255,0.21337060725846077,-5.745397091800787,0.4698982504636452,-0.3223260390346173
90,-2.0,8.481284844602394,1.263799972771598,0.6591776096914082,-1.6781696311987617,2.7844630968066153
91,-2.0,17.527355636981497,-0.1857143617439547,0.4454759104154027,-1.4337022820721206,0.7455456891053056
92,-2.0,6.567684096428888,-1.3083097637354884,1.3174027896905591,-2.2499315234471253,1.325294233385238
93,-2.0,0.7584757438788806,0.4897865978113282,-5.938641322034385,-1.3996152313493218,1.5265991645837387
94,-2.0,0.0007243962546405398,0.9737817177249021,-1.843729559081987,-1.36519067426596,2.2249407938176025
95,-2.0,1.4742343828014088,1.9403813619142456,-1.7835134413991298,-1.6206687818509775,3.228117386703591
96,-2.0,5.77120726289731,-0.45574066604496605,-1.5877284657037016,-0.7253752098123128,0.4151237678611007
97,-2.0,3.8508531775450865,0.6489288205802475,-3.6546750069705904,-2.2875290178928283,2.5902710350746703
98,-2.0,5.519539723743143,3.0974811597822844,-1.2152553959564758,-0.5078177501438307,3.244774149223211
99,-2.0,4.8974607966483115,0.1610531912002683,-0.6167688867478343,-0.6680266128050233,0.9543677888818564
